City/External ID,Neighborhood Name
res_city_turkiye_data_kita.8,Işıklı Mah
res_city_turkiye_data_kita.8,İdemköy Mah
res_city_turkiye_data_kita.8,Kabaktepe Mah
res_city_turkiye_data_kita.8,Kahveli Mah
res_city_turkiye_data_kita.8,Kalkumaç Mah
res_city_turkiye_data_kita.8,Kapıkaya Mah
res_city_turkiye_data_kita.8,Karabucak Mah
res_city_turkiye_data_kita.8,Karacaören Mah
res_city_turkiye_data_kita.8,Karahamzalı Mah
res_city_turkiye_data_kita.8,Karanebili Mah
res_city_turkiye_data_kita.8,Kemerköy Mah
res_city_turkiye_data_kita.8,Kıbrıslar Mah
res_city_turkiye_data_kita.8,Kızıllar Mah
res_city_turkiye_data_kita.8,Kızlarsekisi Mah
res_city_turkiye_data_kita.8,Köseli Mah
res_city_turkiye_data_kita.8,Kuytucak Mah
res_city_turkiye_data_kita.8,Kuyubeli Mah
res_city_turkiye_data_kita.8,Kuyuluk Mah
res_city_turkiye_data_kita.8,Mahyalar Mah
res_city_turkiye_data_kita.8,Marankeçili Mah
res_city_turkiye_data_kita.8,Minnetli Mah
res_city_turkiye_data_kita.8,Orçan Mah
res_city_turkiye_data_kita.8,Oruçlu Mah
res_city_turkiye_data_kita.8,Örendere Mah
res_city_turkiye_data_kita.8,Özbaşı Mah
res_city_turkiye_data_kita.8,Pekmezci Mah
res_city_turkiye_data_kita.8,Postkabasakal Mah
res_city_turkiye_data_kita.8,Salmanlı Mah
res_city_turkiye_data_kita.8,Şerifli Mah
res_city_turkiye_data_kita.8,Tepecikören Mah
res_city_turkiye_data_kita.8,Tufanlı Mah
res_city_turkiye_data_kita.8,Turgutlu Mah
res_city_turkiye_data_kita.8,Turunçlu Mah
res_city_turkiye_data_kita.8,Velicanlı Mah
res_city_turkiye_data_kita.8,Yanalerik Mah
res_city_turkiye_data_kita.8,Yassıçalı Mah
res_city_turkiye_data_kita.8,Yeniköy Mah
res_city_turkiye_data_kita.8,Yukarıkeçili Mah
